﻿时间,收盘点位,市值,流通市值,PB(加权平均值),PB分位点(加权平均值),PB危险值(加权平均值),PB中位值(加权平均值),PB机会值(加权平均值)
2019-06-14,8186.54,26819862563122.59,19718176160178,1.2635,0.1044,2.7848,1.9437,1.3466
2019-06-13,8242.6,26967880251717.3,19829476077930,1.27,0.1093,2.7848,1.9449,1.3466
2019-06-12,8246.76,27012882562365.4,19844674484647,1.2721,0.1115,2.7871,1.9451,1.3466
2019-06-11,8300.29,27172071273469,19951484030221,1.2795,0.1203,2.7871,1.9453,1.3467
2019-06-10,8073.01,26637340235012.496,19544091981275,1.2519,0.0962,2.7871,1.9455,1.3474
2019-06-06,7978.57,26392546285062.605,19342043345102,1.2403,0.0817,2.7871,1.9456,1.3474
2019-06-05,8035.06,26552399376348.492,19463912424692,1.2478,0.0909,2.7871,1.9456,1.348
2019-06-04,8038.39,26512470980930.707,19451019729890,1.2458,0.089,2.7884,1.9457,1.348
2019-06-03,8106.39,26652512864947.61,19571675054132,1.2524,0.0958,2.7884,1.9458,1.3483
2019-05-31,8092.02,26609408289666.594,19539326955084,1.2472,0.09,2.7884,1.9459,1.3484
2019-05-30,8123.6,26730459318602.305,19637292617041,1.252,0.0954,2.7884,1.9474,1.3485
2019-05-29,8164.69,26792000095152.51,19679381454928,1.2549,0.0979,2.7884,1.9488,1.3489
2019-05-28,8168.02,26795259667452.906,19693301401059,1.2549,0.0976,2.7886,1.9489,1.3489
2019-05-27,8093.38,26589068173611.906,19518366165332,1.2449,0.0889,2.7886,1.949,1.3492
2019-05-24,8010.02,26378509850446.902,19354275133692,1.2345,0.0714,2.7886,1.9491,1.3495
2019-05-23,7985.03,26298085447358.22,19298052217666,1.2306,0.068,2.7886,1.9493,1.3496
2019-05-22,8102.57,26589957731106.504,19517096751710,1.243,0.086,2.7886,1.9495,1.3496
2019-05-21,8138.16,26693748754015.9,19594725222114,1.2478,0.09,2.789,1.9496,1.3496
2019-05-20,8047.99,26447095740641.895,19414148738269,1.2363,0.0744,2.789,1.9497,1.3497
2019-05-17,8102.99,26499057394634.395,19475847600529,1.2387,0.0783,2.789,1.9498,1.3498
2019-05-16,8300.35,27033282635726.996,19865094579533,1.2637,0.101,2.789,1.9499,1.3504
2019-05-15,8257.31,26916469396020.293,19767095470064,1.2582,0.0981,2.789,1.95,1.3509
2019-05-14,8086.88,26448523934548.805,19417067432192,1.2362,0.0737,2.7894,1.9503,1.3509
2019-05-13,8139.48,26605245169755.992,19531821827758,1.2435,0.0859,2.7894,1.9507,1.351
2019-05-10,8282.09,27020403466476.8,19834173369541,1.2629,0.1001,2.7894,1.9515,1.3511
2019-05-09,8000.2,26258601293821.895,19266334468840,1.2273,0.066,2.7894,1.9523,1.3513
2019-05-08,8154,26698283119317.914,19590006569185,1.2477,0.0884,2.7894,1.9526,1.3515
2019-05-07,8283.6,27093887425059.605,19823276527673,1.2662,0.1014,2.7896,1.9529,1.3515
2019-05-06,8240.22,27020471396345.5,19763126856535,1.2626,0.0995,2.7896,1.9529,1.3516
2019-04-30,8702.26,28380089355392.113,20730546798517,1.326,0.1702,2.7896,1.9529,1.3516
2019-04-29,8673.13,28320140609603.008,20671386868291,1.3496,0.1974,2.7896,1.953,1.3517
2019-04-26,8617.25,28155549575788.69,20538761929697,1.3495,0.1969,2.7896,1.9531,1.3519
2019-04-25,8724.47,28461463008810.31,20776866274439,1.3706,0.2227,2.7917,1.9532,1.3519
2019-04-24,8895.32,28974395073322.3,21154114297351,1.3982,0.2479,2.7917,1.9532,1.3519
2019-04-23,8886.28,28990484290129.21,21160373420678,1.402,0.2509,2.7917,1.9539,1.3519
2019-04-22,8887.02,29004592423542.2,21066978933468,1.4036,0.252,2.7917,1.9545,1.3519
2019-04-19,9092.91,29645188461113.504,21510928466376,1.4387,0.2657,2.7917,1.9551,1.3519
2019-04-18,9004.3,29423908042796.203,21332806250543,1.4305,0.2631,2.792,1.9558,1.3517
2019-04-17,9029.68,29551397471577.91,21423681090786,1.4368,0.2646,2.792,1.956,1.3517
2019-04-16,9037.24,29505589944506.996,21415084371494,1.435,0.264,2.792,1.9562,1.3517
2019-04-15,8784.64,28671936699123.3,20848154647937,1.3951,0.2459,2.792,1.9567,1.3517
2019-04-12,8807.15,28654075216755.305,20800143004110,1.3943,0.2447,2.792,1.9573,1.3517
2019-04-11,8824.34,28670776843763.99,20813232913446,1.3956,0.246,2.7938,1.9573,1.3516
2019-04-10,8984.23,29091779972965.21,21127681647344,1.4161,0.2579,2.7938,1.9574,1.3516
2019-04-09,8960.03,29079612757135.21,21094088858666,1.4156,0.2572,2.7938,1.9574,1.3516
2019-04-08,8959.03,29167153322397.5,21157542512895,1.4198,0.2597,2.7938,1.9575,1.3516
2019-04-04,8957.27,29156026613844.508,21115592180001,1.419,0.259,2.7938,1.9576,1.3516
2019-04-03,8864.67,28787048637007.9,20847136765392,1.401,0.2505,2.7939,1.9576,1.3516
2019-04-02,8739.2,28435974623791.79,20592573857402,1.3839,0.237,2.7939,1.9579,1.3516
2019-04-01,8734.31,28439344382482.6,20605347115900,1.3844,0.2378,2.7939,1.9581,1.3516
2019-03-29,8533.62,27840038528473.598,20190897928607,1.3657,0.2192,2.7939,1.9588,1.3516
2019-03-28,8213.35,26931126560957.21,19522584340281,1.3268,0.1731,2.7939,1.9595,1.3516
2019-03-27,8251.43,27100796117586.1,19624944065833,1.3383,0.1864,2.794,1.9596,1.3516
2019-03-26,8160.72,26859401227015.617,19448983436891,1.3272,0.1734,2.794,1.9598,1.3516
2019-03-25,8244.84,27110220526581.7,19641316680618,1.3408,0.1879,2.794,1.9604,1.3517
2019-03-22,8450.75,27792395269971.51,20123227085254,1.3768,0.2296,2.794,1.961,1.3519
2019-03-21,8467.81,27851888631725.008,20147378534190,1.3802,0.2328,2.794,1.9613,1.3519
2019-03-20,8468.34,27861006922841.207,20145913193763,1.3806,0.2329,2.7942,1.9617,1.3517
2019-03-19,8456.28,27892916300227.004,20169130244095,1.3829,0.2349,2.7942,1.9618,1.3517
2019-03-18,8499.36,28004758465865.9,20264068920397,1.3884,0.2389,2.7942,1.9619,1.3517
2019-03-15,8276.99,27367669157610.2,19776400189730,1.357,0.2079,2.7942,1.9621,1.3517
2019-03-14,8190.51,27152732071419.406,19615911724374,1.3466,0.1947,2.7942,1.9623,1.3517
2019-03-13,8235.78,27275220707475.305,19701452786188,1.3527,0.2021,2.7955,1.9623,1.3517
2019-03-12,8270.98,27448555094657.414,19814809264279,1.3613,0.213,2.7955,1.9623,1.3517
2019-03-11,8212.66,27273328789159.805,19689583539928,1.3526,0.202,2.7955,1.9623,1.3517
2019-03-08,8095.88,26939418763903.707,19430262055474,1.3365,0.1852,2.7955,1.9623,1.3517
2019-03-07,8448.38,28113823373364.402,20246506863173,1.3948,0.2423,2.7955,1.963,1.3519
2019-03-06,8527,28386191570741.203,20470658046574,1.4103,0.251,2.797,1.9636,1.3517
2019-03-05,8444.4,28085181650434.6,20287536746796,1.3954,0.2427,2.797,1.9638,1.3517
2019-03-04,8427.62,28072300644180.703,20280088741838,1.3947,0.2422,2.797,1.964,1.3517
2019-03-01,8367.78,27892889625721.8,20159479842635,1.3858,0.2361,2.797,1.9659,1.3517
2019-02-28,8173.6,27271753122164.51,19702496046939,1.355,0.2043,2.797,1.9678,1.3517
2019-02-27,8213.1,27467041196017.3,19820039830771,1.3648,0.2165,2.8,1.9688,1.3516
2019-02-26,8199.25,27335373668242.61,19743547711599,1.3582,0.2091,2.8,1.9699,1.3516
2019-02-25,8315.49,27687885449474.69,19991095067108,1.3757,0.2272,2.8,1.9702,1.3516
2019-02-22,7834.79,26124519375843.594,18902704101766,1.298,0.1353,2.8,1.9705,1.3516
2019-02-21,7659,25681861904995.49,18589094733667,1.2761,0.1113,2.8,1.9706,1.3517
2019-02-20,7680.84,25784364436619.09,18661471499511,1.2811,0.117,2.8013,1.9706,1.3517
2019-02-19,7659.68,25699499016231.105,18594758550413,1.2769,0.1119,2.8013,1.9712,1.3519
2019-02-18,7667.19,25717884886160.902,18615582838592,1.2778,0.1126,2.8013,1.9717,1.352
2019-02-15,7451.41,25083890571003.395,18153927278759,1.2464,0.0891,2.8013,1.973,1.3521
2019-02-14,7595.43,25563120446694.09,18489569754697,1.2702,0.1055,2.8013,1.9743,1.3522
2019-02-13,7600.12,25648515261975.71,18540389546171,1.2745,0.1082,2.8016,1.9753,1.3522
2019-02-12,7456.02,25176246958966.89,18213297389217,1.251,0.0934,2.8016,1.9763,1.3523
2019-02-11,7418.32,25052714720383.9,18160607724691,1.2449,0.0882,2.8016,1.9763,1.3524
2019-02-01,7319.48,24845296599968.297,17993697659237,1.2346,0.0721,2.8016,1.9763,1.3524
2019-01-31,7241.96,24663647514317.293,17856722928085,1.2255,0.0647,2.8016,1.9764,1.3527
2019-01-30,7162,24349813304981.4,17636151982498,1.2099,0.0543,2.8019,1.9764,1.3527
2019-01-29,7207.9,24470829512989.3,17735368338803,1.216,0.059,2.8019,1.9765,1.3528
2019-01-28,7178.49,24358974739295.793,17653706003176,1.2104,0.0546,2.8019,1.9766,1.353
2019-01-25,7186.74,24369399071195.2,17659009255639,1.2109,0.0551,2.8019,1.9769,1.353
2019-01-24,7127.41,24152349224367.7,17506761191887,1.2001,0.0454,2.8019,1.9772,1.3531
2019-01-23,7085.65,24029649707270.01,17427976277704,1.194,0.0415,2.803,1.9775,1.3531
2019-01-22,7091.84,24014194938151.89,17425271470497,1.1933,0.0407,2.803,1.9778,1.3537
2019-01-21,7184.84,24312412817300.008,17639182380822,1.2081,0.0527,2.803,1.9779,1.3539
2019-01-18,7148.47,24163804449117.2,17529591183381,1.2007,0.0455,2.803,1.978,1.3544
2019-01-17,7019.95,23742768335111.906,17235597074275,1.1798,0.0318,2.803,1.9783,1.3546
2019-01-16,7052.13,23803321439502.61,17291475630307,1.1828,0.0338,2.8076,1.9786,1.3546
2019-01-15,7051.85,23788257880275.5,17278924681980,1.182,0.0333,2.8076,1.9788,1.355
2019-01-14,6918.31,23431682746445.4,17014592506007,1.1643,0.0234,2.8076,1.9791,1.355
2019-01-11,6980.11,23633195901648.09,17156005130902,1.1743,0.0281,2.8076,1.9795,1.3552
2019-01-10,6925.82,23471774157732.305,17031966578297,1.1663,0.0236,2.8076,1.9799,1.3552
2019-01-09,6940.65,23582463993007.21,17101613331109,1.1718,0.0271,2.81,1.9799,1.3552
2019-01-08,6875.61,23367751607346.61,16949036749177,1.1611,0.0207,2.81,1.9799,1.3552
2019-01-07,6898.07,23419780768719.195,17006261589292,1.1637,0.0229,2.81,1.9801,1.3555
2019-01-04,6875.22,23381211187580.703,16968551496641,1.1618,0.0212,2.81,1.9803,1.3556
2019-01-03,6726.16,22945785919348.406,16651709510010,1.1402,0.0105,2.81,1.9803,1.3557
2019-01-02,6717.25,22895769506131.117,16625979162365,1.1377,0.0097,2.8106,1.9803,1.3557
2018-12-28,6808.8,23232683479691.6,16860871154517,1.1544,0.0155,2.8106,1.9807,1.3559
2018-12-27,6758.85,23108375376627.5,16768597213236,1.1482,0.0127,2.8106,1.9812,1.3561
2018-12-26,6775.75,23181101372670.51,16807800669752,1.1518,0.0137,2.8106,1.9813,1.3566
2018-12-25,6809.09,23241611362507.4,16854149213568,1.1549,0.0152,2.8106,1.9814,1.3567
2018-12-24,6858.96,23409751964883.207,16982279890649,1.1632,0.0207,2.811,1.9815,1.3567
2018-12-21,6846.11,23363362528554,16935631574203,1.1609,0.0185,2.811,1.9815,1.3572
2018-12-20,6918.11,23564682899292.707,17079920578486,1.1709,0.024,2.811,1.9818,1.3573
2018-12-19,6986.03,23802726102598.79,17242097009312,1.1827,0.0295,2.811,1.982,1.3574
2018-12-18,7063.99,24036113840694.703,17416069011800,1.1943,0.0365,2.811,1.9821,1.3575
2018-12-17,7135,24263877639696.41,17591481144045,1.2056,0.0452,2.8132,1.9822,1.3575
2018-12-14,7132.32,23421936069872,17224047455654,1.169,0.0225,2.8132,1.9824,1.358
2018-12-13,7247.55,23732598449579.6,17448824002409,1.1846,0.0315,2.8132,1.9826,1.3581
2018-12-12,7146.81,23435066287409.7,17226499760624,1.1697,0.0228,2.8132,1.9832,1.3581
2018-12-11,7124.68,23340350022704.203,17159761393258,1.165,0.0208,2.8132,1.9838,1.3586
2018-12-10,7101,23293432659220.1,17126012445221,1.1626,0.0198,2.8152,1.9846,1.3586
2018-12-07,7164.41,23460361947980.895,17241026374680,1.171,0.023,2.8152,1.9854,1.3587
2018-12-06,7168.06,23457060405263.203,17239694082509,1.1708,0.0228,2.8152,1.9861,1.3592
2018-12-05,7307.57,23850101026212.39,17532171160222,1.1904,0.0333,2.8152,1.9867,1.3594
2018-12-04,7344.36,23977985479302.805,17575894723244,1.1968,0.0356,2.8152,1.9868,1.3594
2018-12-03,7317.64,23915171973825.504,17525062704941,1.1937,0.0343,2.8159,1.9869,1.3594
2018-11-30,7141,23396742753979.19,17128195017076,1.1678,0.021,2.8159,1.9869,1.3597
2018-11-29,7067.72,23202490152040.203,16976473676234,1.1581,0.0168,2.8159,1.987,1.3597
2018-11-28,7144.41,23416424388109.805,17129369503626,1.1688,0.0213,2.8159,1.9883,1.3602
2018-11-27,7063.76,23202240282678.305,16964047277268,1.1581,0.0165,2.8159,1.9896,1.3602
2018-11-26,7076.42,23270088699842.902,17014530099191,1.1615,0.0188,2.817,1.9897,1.3602
2018-11-23,7074.21,23262113866770.406,17023357700608,1.1611,0.0181,2.817,1.9898,1.3603
2018-11-22,7217.05,23652651627139.797,17322346483732,1.1806,0.0253,2.817,1.9899,1.3605
2018-11-21,7248.98,23731485838483.305,17376079832559,1.1845,0.0284,2.817,1.99,1.3606
2018-11-20,7232.96,23721996720224.805,17366766300149,1.184,0.0274,2.817,1.9904,1.3607
2018-11-19,7384.36,24147540474856.51,17687000467643,1.2053,0.0397,2.8201,1.9908,1.3607
2018-11-16,7300.56,23878973160723.6,17489992466813,1.1919,0.0317,2.8201,1.9908,1.3613
2018-11-15,7277.07,23843243854071.887,17458280771266,1.1901,0.0309,2.8201,1.9908,1.3615
2018-11-14,7186.26,23569479984225.4,17267071940615,1.1763,0.0229,2.8201,1.9911,1.3618
2018-11-13,7260.18,23861830474180.21,17484200736403,1.1909,0.0307,2.8201,1.9914,1.3618
2018-11-12,7198.21,23730797596013.105,17378857432900,1.1843,0.0277,2.8203,1.9926,1.3618
2018-11-09,7136.16,23588402226830.703,17270675167881,1.1772,0.0236,2.8203,1.9938,1.362
2018-11-08,7256.89,24082218503183.492,17602135118785,1.2019,0.035,2.8203,1.994,1.362
2018-11-07,7268.75,24091655239201.4,17605438392893,1.2023,0.036,2.8203,1.9942,1.3621
2018-11-06,7317,24256277863301.293,17728733085769,1.2105,0.0415,2.8203,1.9943,1.3622
2018-11-05,7350.7,24344300067449.5,17787263851958,1.2149,0.0446,2.8207,1.9943,1.3622
2018-11-02,7414.9,24567725216065.203,17940047097849,1.2261,0.0509,2.8207,1.9943,1.3632
2018-11-01,7179.42,23959431149498.406,17470875112846,1.1957,0.031,2.8207,1.9943,1.3635
2018-10-31,7150.2,23975448021314.305,17472526979951,1.1968,0.0315,2.8207,1.9947,1.3637
2018-10-30,7053.04,23725187900926,17265926969378,1.2114,0.0416,2.8207,1.995,1.3638
2018-10-29,6966.3,23494245460674.8,17100627697481,1.2127,0.0416,2.8234,1.995,1.3638
2018-10-26,7176.01,24071089176090.6,17514461218695,1.25,0.0764,2.8234,1.995,1.3644
2018-10-25,7226.25,24149230465434.39,17576277736247,1.2581,0.082,2.8234,1.9957,1.3644
2018-10-24,7202.99,24058690412512.594,17536953014400,1.2539,0.0792,2.8234,1.9963,1.3645
2018-10-23,7169.92,23891598616976.19,17444461611611,1.2562,0.0807,2.8234,1.9965,1.3646
2018-10-22,7365.97,24521628080542.6,17909104322388,1.2895,0.1088,2.8262,1.9966,1.3646
2018-10-19,7075.65,23660862965836.094,17279279497559,1.2442,0.0722,2.8262,1.9972,1.3649
2018-10-18,6863.71,22992569786713.496,16810415183282,1.2092,0.0402,2.8262,1.9977,1.365
2018-10-17,7040.78,23649209457108.203,17318075769181,1.2437,0.0712,2.8262,1.9981,1.3652
2018-10-16,7007.79,23517233338709.598,17208390388406,1.2368,0.0599,2.8262,1.9984,1.3656
2018-10-15,7047.03,23544101826838.004,17244213314197,1.2382,0.0614,2.8274,1.9986,1.3656
2018-10-12,7145.16,23885024872700.19,17490751427721,1.2561,0.0794,2.8274,1.9989,1.366
2018-10-11,7037.73,23483526813088.2,17213834671712,1.235,0.0569,2.8274,2.0001,1.366
2018-10-10,7375.85,24546675313141.6,17992125677452,1.2909,0.1088,2.8274,2.0013,1.366
2018-10-09,7373.7,24482507998987.504,17956207376490,1.2876,0.105,2.8274,2.0015,1.3666
2018-10-08,7377.62,24454401757681.8,17915921527028,1.2861,0.103,2.8274,2.0017,1.3666
2018-09-28,7699.02,25476931893876.902,18663955116007,1.3399,0.1686,2.8274,2.0017,1.3669
2018-09-27,7614.63,25184544236815.3,18463920786916,1.3245,0.1514,2.8274,2.0017,1.3672
2018-09-26,7635.9,25228137049856.402,18482527122830,1.3268,0.1542,2.8274,2.0023,1.3675
2018-09-25,7550.77,24962103752384.4,18276469810983,1.3134,0.1383,2.8274,2.0028,1.3678
2018-09-21,7614.87,25173478699716.895,18421179459520,1.3246,0.1513,2.8326,2.003,1.3678
2018-09-20,7379.87,24382304204459.305,17871618259969,1.2818,0.0988,2.8326,2.0031,1.3684
2018-09-19,7383.63,24354784925596.9,17863781691358,1.2804,0.0976,2.8326,2.0034,1.3689
2018-09-18,7299.33,24070274714101.9,17645567517315,1.2654,0.0837,2.8326,2.0037,1.3689
2018-09-17,7138.99,23632585581346.71,17314436699720,1.2424,0.0697,2.8326,2.0047,1.3694
2018-09-14,7219.54,23857122796110.39,17483945409484,1.2542,0.0781,2.8338,2.0056,1.3694
2018-09-13,7206.41,23823893457846,17447951298277,1.2524,0.0769,2.8338,2.0058,1.3694
2018-09-12,7122.17,23492035210030.1,17212592394535,1.2352,0.0571,2.8338,2.0059,1.3695
2018-09-11,7161.11,23608187239508.395,17302907155025,1.24,0.0645,2.8338,2.0068,1.3701
2018-09-10,7186.38,23676630559661.8,17349561576764,1.2434,0.0696,2.8338,2.0077,1.3701
2018-09-07,7276.07,23904471756470.695,17513774493259,1.2554,0.0775,2.8338,2.0078,1.3701
2018-09-06,7226.42,23797485081537.3,17418393450766,1.2498,0.0742,2.8338,2.0079,1.3703
2018-09-05,7290.94,23929627065145.4,17532708118547,1.2559,0.0773,2.8338,2.0082,1.3709
2018-09-04,7443.58,24415485305022.402,17873815590259,1.2814,0.0956,2.8338,2.0085,1.371
2018-09-03,7350.29,24143959327529.707,17683152265788,1.2672,0.0826,2.8338,2.0088,1.3714
2018-08-31,7371.18,24185338734084.082,17727486243242,1.2694,0.0839,2.8351,2.0091,1.3714
2018-08-30,7393.93,24189573928238.094,17745119557814,1.2726,0.0865,2.8351,2.0092,1.3717
2018-08-29,7465.74,24441545107413.3,17930428038275,1.2869,0.1005,2.8351,2.0094,1.3719
2018-08-28,7493.1,24492921485465.793,17974565749305,1.3049,0.1219,2.8351,2.0098,1.372
2018-08-27,7511.41,24536883876439.008,18019021964499,1.3079,0.1255,2.8351,2.0103,1.3724
2018-08-24,7357.13,24102414582239.203,17683236423365,1.2868,0.1001,2.8356,2.0103,1.3724
2018-08-23,7331.67,23964038245976.406,17598828511209,1.279,0.0937,2.8356,2.0103,1.3726
2018-08-22,7301.85,23896054212487.8,17548855399671,1.276,0.0897,2.8356,2.0105,1.373
2018-08-21,7326.17,24011117361624.2,17643146394844,1.2821,0.0956,2.8356,2.0107,1.373
2018-08-20,7203.7,23705733180917.71,17405809704571,1.2659,0.0818,2.8356,2.0112,1.3731
2018-08-17,7116.38,23361081096767.703,17165708059051,1.2479,0.0722,2.836,2.0116,1.3731
2018-08-16,7215.38,23612077753489.9,17350709378192,1.2611,0.0796,2.836,2.0117,1.3733
2018-08-15,7242.55,23699494579320.906,17435817317555,1.268,0.0821,2.836,2.0118,1.3735
2018-08-14,7415.97,24194466325048.203,17802675239485,1.2944,0.1056,2.836,2.0118,1.3735
2018-08-13,7448.37,24233377477560.5,17833995989640,1.2969,0.1085,2.836,2.0119,1.3736
2018-08-10,7495.29,24446227550313.2,17965945343983,1.3082,0.1241,2.8372,2.0119,1.3736
2018-08-09,7492.24,24514943359786.1,18003340780632,1.3118,0.1297,2.8372,2.0119,1.3739
2018-08-08,7328.74,24113290897610.01,17703406999442,1.2903,0.1022,2.8372,2.012,1.3741
2018-08-07,7429.04,24404696207059.9,17904238025078,1.3051,0.1198,2.8372,2.012,1.3747
2018-08-06,7227.16,23763974776909.8,17406395433802,1.2708,0.0846,2.8372,2.0121,1.3747
2018-08-03,7298.42,23902481075480.402,17527863860733,1.2782,0.0907,2.8386,2.0122,1.3747
2018-08-02,7391.03,24068060472512.395,17680161554100,1.287,0.0987,2.8386,2.0123,1.3755
2018-08-01,7541.07,24522483044542.305,18016811018174,1.3128,0.1299,2.8386,2.0124,1.3756
2018-07-31,7693.16,25013864979954.812,18371384472161,1.3389,0.1596,2.8386,2.0124,1.3756
2018-07-30,7684.2,24909022547507.9,18299415955354,1.3335,0.1553,2.8386,2.0125,1.3756
2018-07-27,7666.44,24799272015736.996,18236354434887,1.3276,0.1467,2.8387,2.0143,1.3756
2018-07-26,7695.28,24880680470783.71,18285742183870,1.3312,0.1513,2.8387,2.0161,1.3758
2018-07-25,7779.39,25094866854416.316,18457620654040,1.3426,0.1613,2.8387,2.0163,1.3761
2018-07-24,7780.13,25103020157200.5,18457149187620,1.343,0.1616,2.8387,2.0164,1.3766
2018-07-23,7662.94,24775243262997.805,18166472030120,1.3254,0.144,2.8387,2.017,1.3767
2018-07-20,7574.7,24420705238473.793,17923210170325,1.3062,0.1205,2.8387,2.0175,1.3767
2018-07-19,7397.42,23720049471580.605,17466777977732,1.2687,0.0831,2.8387,2.018,1.3769
2018-07-18,7407.36,23791387621637.297,17512447598955,1.2724,0.0854,2.8387,2.0184,1.3776
2018-07-17,7431.77,23851039152228.707,17561262028095,1.2754,0.0875,2.8387,2.0197,1.3777
2018-07-16,7483.3,24138638484820.492,17715598960209,1.2837,0.0952,2.8387,2.021,1.3777
2018-07-13,7547.29,24420229888088.2,17888860672057,1.2966,0.1067,2.8389,2.0211,1.3777
2018-07-12,7530.88,24564533011793.715,17984960490860,1.2945,0.1042,2.8389,2.0212,1.3778
2018-07-11,7388.95,24082469497652.6,17659062813337,1.267,0.0822,2.8389,2.0227,1.3782
2018-07-10,7514.82,24467504349176.703,17947426419119,1.287,0.0976,2.8389,2.0242,1.3785
2018-07-09,7505.02,24424736355344.906,17902428756842,1.284,0.095,2.8389,2.0244,1.3785
2018-07-06,7315.6,23758175972903.8,17447535668110,1.2478,0.0725,2.8396,2.0245,1.3785
2018-07-05,7263.5,23621790511763.508,17349513179581,1.2402,0.0653,2.8396,2.025,1.3786
2018-07-04,7279.32,23576482340040.3,17324391871083,1.2375,0.0607,2.8396,2.0255,1.3786
2018-07-03,7346.72,23711623313129.61,17424110973061,1.2444,0.0707,2.8396,2.026,1.3788
2018-07-02,7336.94,23653021276857.703,17418822071707,1.2405,0.0656,2.8396,2.0265,1.379
2018-06-29,7571.95,24370686129637.09,17915279936881,1.2849,0.0944,2.8398,2.0266,1.379
2018-06-28,7408.48,23911262089088,17569660287615,1.2594,0.0777,2.8398,2.0267,1.379
2018-06-27,7482.07,24126046741466.4,17710781488481,1.2702,0.0824,2.8398,2.0269,1.3808
2018-06-26,7617.52,24437488993962.105,17928781464903,1.2865,0.095,2.8398,2.0271,1.3808
2018-06-25,7691.68,24721245703647.395,18077957333875,1.3013,0.1084,2.8398,2.0274,1.3809
2018-06-22,7811.23,25111132691363.312,18342810842061,1.3217,0.1365,2.841,2.0278,1.3809
2018-06-21,7786.45,25091524929448.508,18325338173033,1.3194,0.1342,2.841,2.0279,1.3811
2018-06-20,7855.63,25332739557550.6,18484735212328,1.3306,0.1456,2.841,2.028,1.3813
2018-06-19,7847.56,25429754600792.402,18525806868624,1.3352,0.1513,2.841,2.0288,1.382
2018-06-15,8089.77,25989491986030.496,18911129956949,1.3644,0.1818,2.841,2.0295,1.3825
2018-06-14,8117.11,25977706312856.8,18922006229892,1.3615,0.179,2.8412,2.0299,1.3825
2018-06-13,8124.97,25962328451720.707,18926790179418,1.3606,0.1783,2.8412,2.0304,1.3825
2018-06-12,8186.03,26120998247141.508,19039541076378,1.3689,0.1855,2.8412,2.0307,1.3829
2018-06-11,8103.98,25898539413347.293,18798763663966,1.3572,0.1737,2.8412,2.0311,1.3837
2018-06-08,8103.96,25346479524670.1,18786491471406,1.3327,0.1487,2.8412,2.0325,1.384
2018-06-07,8225.75,25733262978086.6,19062171029443,1.3517,0.1661,2.8416,2.0338,1.384
2018-06-06,8232.16,25708248785320.508,19048595109995,1.3485,0.1625,2.8416,2.0343,1.3841
2018-06-05,8244.53,25765500881507.008,19087851886599,1.3515,0.1651,2.8416,2.0347,1.3843
2018-06-04,8183.37,25684977089889.895,19022383038867,1.3438,0.1571,2.8416,2.0361,1.3844
2018-06-01,8092.93,25432220124881.6,18820844685011,1.3308,0.1463,2.8416,2.0375,1.385
2018-05-31,8148.46,25555196636274.902,18908437195238,1.3371,0.1523,2.8422,2.0378,1.385
2018-05-30,7992.61,25147507213893.7,18590310950465,1.3156,0.1296,2.8422,2.038,1.3851
2018-05-29,8169.58,25741753554764.8,19016233283973,1.3467,0.1602,2.8422,2.0386,1.3859
2018-05-28,8213.88,25853215158887.49,19093042425614,1.3523,0.1656,2.8422,2.0391,1.3859
2018-05-25,8192.91,25849418510789.695,19055707404285,1.352,0.1649,2.8422,2.0408,1.3863
2018-05-24,8197.89,25910350721671.9,19110311007090,1.3509,0.1631,2.8422,2.0425,1.3863
2018-05-23,8251.03,26079262701794.51,19229650030999,1.3597,0.174,2.8422,2.0427,1.3868
2018-05-22,8368.48,26522920964571.5,19562555464421,1.3825,0.1966,2.8422,2.043,1.3871
2018-05-21,8402.91,26673757890306.695,19642857222684,1.3904,0.2021,2.8422,2.0433,1.3879
2018-05-18,8367.67,26629925421754.797,19578781859022,1.3879,0.2001,2.8422,2.0436,1.3879
2018-05-17,8266.04,26180512022499.1,19241703415317,1.3645,0.1789,2.843,2.0438,1.3871
2018-05-16,8325.91,26312791740289.89,19338673598754,1.3714,0.1849,2.843,2.044,1.3884
2018-05-15,8402.58,26609074188998.297,19546349498042,1.3868,0.1992,2.843,2.0442,1.3889
2018-05-14,8376.47,26557515595404.51,19506760598951,1.3841,0.1972,2.843,2.0443,1.389
2018-05-11,8303.72,26394522046136.613,19376515664438,1.3756,0.19,2.843,2.0452,1.3894
2018-05-10,8335.84,26393136050177.703,19404768626869,1.3756,0.1895,2.844,2.046,1.3894
2018-05-09,8290.03,26276039893705.406,19301776380972,1.3694,0.1831,2.844,2.0462,1.3895
2018-05-08,8303.84,26278620261157.406,19308928717406,1.3695,0.1834,2.844,2.0464,1.39
2018-05-07,8208.21,26011235571239.203,19128930211897,1.3556,0.1702,2.844,2.0465,1.3901
2018-05-04,8096.47,25677836495793.504,18866501218790,1.3382,0.1531,2.844,2.0466,1.391
2018-05-03,8136.9,25819717419011.605,18954734731463,1.3454,0.1586,2.8445,2.0471,1.391
2018-05-02,8084.06,25687087724295.098,18845474370145,1.3385,0.1531,2.8445,2.0477,1.391
2018-04-27,8075.31,25686040184212.8,18843897184680,1.3557,0.1696,2.8445,2.0478,1.3916
2018-04-26,8082.36,25569841215081.21,18769765275800,1.362,0.1759,2.8445,2.048,1.3918
2018-04-25,8200.53,25851715264979.492,18980854406794,1.3786,0.1913,2.8445,2.0485,1.3923
