﻿时间,收盘点位,市值,流通市值,PE-TTM(加权平均值),PE-TTM分位点(加权平均值),PE-TTM危险值(加权平均值),PE-TTM中位值(加权平均值),PE-TTM机会值(加权平均值)
2019-06-14,8186.54,26819862563122.59,19718176160178,10.6738,0.269,25.5436,13.9237,10.2149
2019-06-13,8242.6,26967880251717.3,19829476077930,10.7327,0.2744,25.5436,13.9242,10.2149
2019-06-12,8246.76,27012882562365.4,19844674484647,10.7506,0.2767,25.5585,13.9281,10.2111
2019-06-11,8300.29,27172071273469,19951484030221,10.814,0.2801,25.5585,13.932,10.2111
2019-06-10,8073.01,26637340235012.496,19544091981275,10.6012,0.2586,25.5585,13.9326,10.2111
2019-06-06,7978.57,26392546285062.605,19342043345102,10.5038,0.2419,25.5585,13.9332,10.2111
2019-06-05,8035.06,26552399376348.492,19463912424692,10.5674,0.2536,25.5585,13.9365,10.2111
2019-06-04,8038.39,26512470980930.707,19451019729890,10.5515,0.2495,25.564,13.9398,10.2089
2019-06-03,8106.39,26652512864947.61,19571675054132,10.6072,0.2591,25.564,13.9403,10.2089
2019-05-31,8092.02,26609408289666.594,19539326955084,10.5901,0.2572,25.564,13.9408,10.2089
2019-05-30,8123.6,26730459318602.305,19637292617041,10.6382,0.2626,25.564,13.9413,10.2089
2019-05-29,8164.69,26792000095152.51,19679381454928,10.6627,0.2663,25.564,13.9418,10.2089
2019-05-28,8168.02,26795259667452.906,19693301401059,10.664,0.2666,25.5666,13.9426,10.205
2019-05-27,8093.38,26589068173611.906,19518366165332,10.582,0.2557,25.5666,13.9435,10.205
2019-05-24,8010.02,26378509850446.902,19354275133692,10.4982,0.2412,25.5666,13.9436,10.205
2019-05-23,7985.03,26298085447358.22,19298052217666,10.4662,0.239,25.5666,13.9437,10.205
2019-05-22,8102.57,26589957731106.504,19517096751710,10.5823,0.2554,25.5666,13.9444,10.205
2019-05-21,8138.16,26693748754015.9,19594725222114,10.6236,0.2601,25.5668,13.9451,10.2025
2019-05-20,8047.99,26447095740641.895,19414148738269,10.5255,0.246,25.5668,13.9496,10.2025
2019-05-17,8102.99,26499057394634.395,19475847600529,10.5462,0.2485,25.5668,13.9541,10.2025
2019-05-16,8300.35,27033282635726.996,19865094579533,10.7588,0.2745,25.5668,13.9547,10.2025
2019-05-15,8257.31,26916469396020.293,19767095470064,10.7123,0.2696,25.5668,13.9553,10.2025
2019-05-14,8086.88,26448523934548.805,19417067432192,10.526,0.2463,25.5853,13.9593,10.1997
2019-05-13,8139.48,26605245169755.992,19531821827758,10.5884,0.2556,25.5853,13.9632,10.1997
2019-05-10,8282.09,27020403466476.8,19834173369541,10.7536,0.2735,25.5853,13.9648,10.1997
2019-05-09,8000.2,26258601293821.895,19266334468840,10.4505,0.2377,25.5853,13.9663,10.1997
2019-05-08,8154,26698283119317.914,19590006569185,10.6254,0.2597,25.5853,13.9673,10.1997
2019-05-07,8283.6,27093887425059.605,19823276527673,10.7829,0.2747,25.5886,13.9684,10.1985
2019-05-06,8240.22,27020471396345.5,19763126856535,10.7537,0.2733,25.5886,13.9717,10.1985
2019-04-30,8702.26,28380089355392.113,20730546798517,11.2793,0.3122,25.5886,13.975,10.1985
2019-04-29,8673.13,28320140609603.008,20671386868291,11.3036,0.315,25.5886,13.9778,10.1985
2019-04-26,8617.25,28155549575788.69,20538761929697,11.2941,0.3141,25.5886,13.9807,10.1985
2019-04-25,8724.47,28461463008810.31,20776866274439,11.5192,0.3345,25.5965,13.9809,10.1977
2019-04-24,8895.32,28974395073322.3,21154114297351,11.7292,0.3502,25.5965,13.9811,10.1977
2019-04-23,8886.28,28990484290129.21,21160373420678,11.831,0.3596,25.5965,13.9812,10.1977
2019-04-22,8887.02,29004592423542.2,21066978933468,11.8437,0.3617,25.5965,13.9812,10.1977
2019-04-19,9092.91,29645188461113.504,21510928466376,12.1166,0.3884,25.5965,13.9823,10.1977
2019-04-18,9004.3,29423908042796.203,21332806250543,12.032,0.3802,25.6155,13.9834,10.1974
2019-04-17,9029.68,29551397471577.91,21423681090786,12.0855,0.3862,25.6155,13.9834,10.1974
2019-04-16,9037.24,29505589944506.996,21415084371494,12.0678,0.3848,25.6155,13.9835,10.1974
2019-04-15,8784.64,28671936699123.3,20848154647937,11.7154,0.3496,25.6155,13.9856,10.1974
2019-04-12,8807.15,28654075216755.305,20800143004110,11.7099,0.3489,25.6155,13.9877,10.1974
2019-04-11,8824.34,28670776843763.99,20813232913446,11.7351,0.3507,25.6175,13.9889,10.1953
2019-04-10,8984.23,29091779972965.21,21127681647344,11.9062,0.3673,25.6175,13.9901,10.1953
2019-04-09,8960.03,29079612757135.21,21094088858666,11.9012,0.3669,25.6175,13.9914,10.1953
2019-04-08,8959.03,29167153322397.5,21157542512895,11.937,0.3711,25.6175,13.9927,10.1953
2019-04-04,8957.27,29156026613844.508,21115592180001,11.9325,0.3705,25.6175,13.9952,10.1953
2019-04-03,8864.67,28787048637007.9,20847136765392,11.7814,0.3551,25.6192,13.9977,10.1895
2019-04-02,8739.2,28435974623791.79,20592573857402,11.6334,0.3437,25.6192,13.9982,10.1895
2019-04-01,8734.31,28439344382482.6,20605347115900,11.629,0.3435,25.6192,13.9987,10.1895
2019-03-29,8533.62,27840038528473.598,20190897928607,11.3364,0.3195,25.6192,13.9993,10.1895
2019-03-28,8213.35,26931126560957.21,19522584340281,10.9695,0.2834,25.6192,14,10.1895
2019-03-27,8251.43,27100796117586.1,19624944065833,10.9584,0.2823,25.6193,14.0029,10.1867
2019-03-26,8160.72,26859401227015.617,19448983436891,10.8603,0.2794,25.6193,14.0057,10.1867
2019-03-25,8244.84,27110220526581.7,19641316680618,10.9665,0.2827,25.6193,14.0067,10.1867
2019-03-22,8450.75,27792395269971.51,20123227085254,11.2051,0.3041,25.6193,14.0077,10.1867
2019-03-21,8467.81,27851888631725.008,20147378534190,11.2318,0.3062,25.6193,14.0108,10.1867
2019-03-20,8468.34,27861006922841.207,20145913193763,11.2269,0.3055,25.6316,14.0139,10.1807
2019-03-19,8456.28,27892916300227.004,20169130244095,11.2356,0.3068,25.6316,14.0149,10.1807
2019-03-18,8499.36,28004758465865.9,20264068920397,11.278,0.3116,25.6316,14.0158,10.1807
2019-03-15,8276.99,27367669157610.2,19776400189730,11.018,0.2878,25.6316,14.0217,10.1807
2019-03-14,8190.51,27152732071419.406,19615911724374,10.9307,0.2817,25.6316,14.0276,10.1807
2019-03-13,8235.78,27275220707475.305,19701452786188,10.9822,0.2844,25.6334,14.0277,10.1805
2019-03-12,8270.98,27448555094657.414,19814809264279,11.052,0.2907,25.6334,14.0278,10.1805
2019-03-11,8212.66,27273328789159.805,19689583539928,10.9817,0.2843,25.6334,14.0288,10.1805
2019-03-08,8095.88,26939418763903.707,19430262055474,10.8618,0.2802,25.6334,14.0299,10.1805
2019-03-07,8448.38,28113823373364.402,20246506863173,11.3354,0.3163,25.6334,14.033,10.1805
2019-03-06,8527,28386191570741.203,20470658046574,11.4694,0.33,25.6385,14.0361,10.1799
2019-03-05,8444.4,28085181650434.6,20287536746796,11.3478,0.3187,25.6385,14.0364,10.1799
2019-03-04,8427.62,28072300644180.703,20280088741838,11.3426,0.318,25.6385,14.0367,10.1799
2019-03-01,8367.78,27892889625721.8,20159479842635,11.2701,0.3104,25.6385,14.0397,10.1799
2019-02-28,8173.6,27271753122164.51,19702496046939,11.0191,0.2875,25.6385,14.0426,10.1799
2019-02-27,8213.1,27467041196017.3,19820039830771,11.0995,0.2926,25.6423,14.0433,10.1778
2019-02-26,8199.25,27335373668242.61,19743547711599,11.0463,0.2902,25.6423,14.0439,10.1778
2019-02-25,8315.49,27687885449474.69,19991095067108,11.1887,0.3009,25.6423,14.044,10.1778
2019-02-22,7834.79,26124519375843.594,18902704101766,10.557,0.2537,25.6423,14.0441,10.1778
2019-02-21,7659,25681861904995.49,18589094733667,10.3781,0.2283,25.6423,14.0452,10.1778
2019-02-20,7680.84,25784364436619.09,18661471499511,10.4195,0.2353,25.6438,14.0462,10.1767
2019-02-19,7659.68,25699499016231.105,18594758550413,10.3852,0.2292,25.6438,14.0475,10.1767
2019-02-18,7667.19,25717884886160.902,18615582838592,10.3926,0.2307,25.6438,14.0489,10.1767
2019-02-15,7451.41,25083890571003.395,18153927278759,10.1375,0.1941,25.6438,14.0501,10.1767
2019-02-14,7595.43,25563120446694.09,18489569754697,10.3312,0.2226,25.6438,14.0513,10.1778
2019-02-13,7600.12,25648515261975.71,18540389546171,10.3657,0.2264,25.6488,14.0524,10.1767
2019-02-12,7456.02,25176246958966.89,18213297389217,10.1749,0.1995,25.6488,14.0535,10.1767
2019-02-11,7418.32,25052714720383.9,18160607724691,10.1249,0.1928,25.6488,14.0555,10.1778
2019-02-01,7319.48,24845296599968.297,17993697659237,10.0411,0.1817,25.6488,14.0574,10.1799
2019-01-31,7241.96,24663647514317.293,17856722928085,9.9677,0.1751,25.6488,14.0575,10.1805
2019-01-30,7162,24349813304981.4,17636151982498,9.8409,0.1615,25.6697,14.0575,10.1805
2019-01-29,7207.9,24470829512989.3,17735368338803,9.8898,0.166,25.6697,14.059,10.1807
2019-01-28,7178.49,24358974739295.793,17653706003176,9.8446,0.1623,25.6697,14.0605,10.1867
2019-01-25,7186.74,24369399071195.2,17659009255639,9.8488,0.1626,25.6697,14.0608,10.1895
2019-01-24,7127.41,24152349224367.7,17506761191887,9.7611,0.1539,25.6697,14.0612,10.1953
2019-01-23,7085.65,24029649707270.01,17427976277704,9.7115,0.1497,25.6712,14.0623,10.1953
2019-01-22,7091.84,24014194938151.89,17425271470497,9.7052,0.1495,25.6712,14.0634,10.1974
2019-01-21,7184.84,24312412817300.008,17639182380822,9.8257,0.159,25.6712,14.0636,10.1977
2019-01-18,7148.47,24163804449117.2,17529591183381,9.7657,0.1536,25.6712,14.0637,10.1985
2019-01-17,7019.95,23742768335111.906,17235597074275,9.5955,0.1419,25.6712,14.0668,10.1997
2019-01-16,7052.13,23803321439502.61,17291475630307,9.62,0.145,25.677,14.07,10.1997
2019-01-15,7051.85,23788257880275.5,17278924681980,9.6139,0.1435,25.677,14.07,10.2025
2019-01-14,6918.31,23431682746445.4,17014592506007,9.4698,0.1323,25.677,14.0701,10.205
2019-01-11,6980.11,23633195901648.09,17156005130902,9.5512,0.1373,25.677,14.0714,10.2089
2019-01-10,6925.82,23471774157732.305,17031966578297,9.486,0.1329,25.677,14.0727,10.2111
2019-01-09,6940.65,23582463993007.21,17101613331109,9.5307,0.1347,25.6783,14.0735,10.2111
2019-01-08,6875.61,23367751607346.61,16949036749177,9.444,0.1292,25.6783,14.0743,10.2149
2019-01-07,6898.07,23419780768719.195,17006261589292,9.465,0.1318,25.6783,14.076,10.216
2019-01-04,6875.22,23381211187580.703,16968551496641,9.4494,0.1298,25.6783,14.0777,10.2162
2019-01-03,6726.16,22945785919348.406,16651709510010,9.2734,0.1164,25.6783,14.0786,10.2173
2019-01-02,6717.25,22895769506131.117,16625979162365,9.2532,0.1144,25.7148,14.0795,10.2173
2018-12-28,6808.8,23232683479691.6,16860871154517,9.3895,0.1229,25.7148,14.0798,10.2175
2018-12-27,6758.85,23108375376627.5,16768597213236,9.3392,0.1202,25.7148,14.0802,10.2177
2018-12-26,6775.75,23181101372670.51,16807800669752,9.3686,0.1212,25.7148,14.0808,10.2189
2018-12-25,6809.09,23241611362507.4,16854149213568,9.3931,0.1225,25.7148,14.0814,10.2222
2018-12-24,6858.96,23409751964883.207,16982279890649,9.461,0.1293,25.7157,14.0833,10.2222
2018-12-21,6846.11,23363362528554,16935631574203,9.4423,0.1278,25.7157,14.0852,10.2236
2018-12-20,6918.11,23564682899292.707,17079920578486,9.5237,0.1316,25.7157,14.0852,10.2252
2018-12-19,6986.03,23802726102598.79,17242097009312,9.6199,0.1411,25.7157,14.0853,10.2277
2018-12-18,7063.99,24036113840694.703,17416069011800,9.7142,0.1454,25.7157,14.0878,10.2281
2018-12-17,7135,24263877639696.41,17591481144045,9.8062,0.1529,25.7216,14.0903,10.2281
2018-12-14,7132.32,23421936069872,17224047455654,9.601,0.1392,25.7216,14.0936,10.2284
2018-12-13,7247.55,23732598449579.6,17448824002409,9.7284,0.1465,25.7216,14.097,10.2296
2018-12-12,7146.81,23435066287409.7,17226499760624,9.6064,0.1395,25.7216,14.0984,10.2325
2018-12-11,7124.68,23340350022704.203,17159761393258,9.5676,0.1358,25.7216,14.0998,10.234
2018-12-10,7101,23293432659220.1,17126012445221,9.5483,0.1341,25.7425,14.1009,10.234
2018-12-07,7164.41,23460361947980.895,17241026374680,9.6168,0.1399,25.7425,14.1021,10.2348
2018-12-06,7168.06,23457060405263.203,17239694082509,9.6154,0.1394,25.7425,14.1023,10.2363
2018-12-05,7307.57,23850101026212.39,17532171160222,9.7765,0.1482,25.7425,14.1025,10.237
2018-12-04,7344.36,23977985479302.805,17575894723244,9.829,0.153,25.7425,14.1041,10.2382
2018-12-03,7317.64,23915171973825.504,17525062704941,9.8032,0.1511,25.7463,14.1057,10.2382
2018-11-30,7141,23396742753979.19,17128195017076,9.5907,0.1378,25.7463,14.1059,10.2396
2018-11-29,7067.72,23202490152040.203,16976473676234,9.5111,0.1316,25.7463,14.1062,10.2444
2018-11-28,7144.41,23416424388109.805,17129369503626,9.5988,0.1384,25.7463,14.1063,10.2445
2018-11-27,7063.76,23202240282678.305,16964047277268,9.511,0.1314,25.7463,14.1064,10.2459
2018-11-26,7076.42,23270088699842.902,17014530099191,9.5388,0.1329,25.7599,14.1072,10.2459
2018-11-23,7074.21,23262113866770.406,17023357700608,9.5355,0.1325,25.7599,14.1079,10.246
2018-11-22,7217.05,23652651627139.797,17322346483732,9.6956,0.142,25.7599,14.108,10.2467
2018-11-21,7248.98,23731485838483.305,17376079832559,9.7279,0.1438,25.7599,14.108,10.2496
2018-11-20,7232.96,23721996720224.805,17366766300149,9.724,0.1429,25.7599,14.1081,10.2508
2018-11-19,7384.36,24147540474856.51,17687000467643,9.8985,0.1562,25.7604,14.1081,10.2508
2018-11-16,7300.56,23878973160723.6,17489992466813,9.7884,0.148,25.7604,14.1083,10.2537
2018-11-15,7277.07,23843243854071.887,17458280771266,9.7737,0.1462,25.7604,14.1086,10.2553
2018-11-14,7186.26,23569479984225.4,17267071940615,9.6615,0.1412,25.7604,14.1105,10.256
2018-11-13,7260.18,23861830474180.21,17484200736403,9.7813,0.1468,25.7604,14.1124,10.2574
2018-11-12,7198.21,23730797596013.105,17378857432900,9.7276,0.1433,25.7668,14.113,10.2574
2018-11-09,7136.16,23588402226830.703,17270675167881,9.6693,0.1416,25.7668,14.1135,10.2581
2018-11-08,7256.89,24082218503183.492,17602135118785,9.8717,0.1537,25.7668,14.117,10.2608
2018-11-07,7268.75,24091655239201.4,17605438392893,9.8755,0.1537,25.7668,14.1205,10.2636
2018-11-06,7317,24256277863301.293,17728733085769,9.943,0.1598,25.7668,14.1217,10.2653
2018-11-05,7350.7,24344300067449.5,17787263851958,9.9791,0.1636,25.7756,14.1229,10.2653
2018-11-02,7414.9,24567725216065.203,17940047097849,10.0707,0.172,25.7756,14.1236,10.2665
2018-11-01,7179.42,23959431149498.406,17470875112846,9.8213,0.1489,25.7756,14.1243,10.2665
2018-10-31,7150.2,23975448021314.305,17472526979951,9.8279,0.1494,25.7756,14.128,10.2683
2018-10-30,7053.04,23725187900926,17265926969378,9.8514,0.152,25.7756,14.1318,10.269
2018-10-29,6966.3,23494245460674.8,17100627697481,9.777,0.146,25.7875,14.1321,10.269
2018-10-26,7176.01,24071089176090.6,17514461218695,10.0315,0.1667,25.7875,14.1324,10.2714
2018-10-25,7226.25,24149230465434.39,17576277736247,10.0213,0.1662,25.7875,14.134,10.2738
2018-10-24,7202.99,24058690412512.594,17536953014400,10.0028,0.1645,25.7875,14.1356,10.2738
2018-10-23,7169.92,23891598616976.19,17444461611611,9.9443,0.1595,25.7875,14.1357,10.2782
2018-10-22,7365.97,24521628080542.6,17909104322388,10.2089,0.1885,25.7952,14.1357,10.2782
2018-10-19,7075.65,23660862965836.094,17279279497559,9.8495,0.1515,25.7952,14.1378,10.2788
2018-10-18,6863.71,22992569786713.496,16810415183282,9.5694,0.1359,25.7952,14.1398,10.2795
2018-10-17,7040.78,23649209457108.203,17318075769181,9.8427,0.1508,25.7952,14.1406,10.2812
2018-10-16,7007.79,23517233338709.598,17208390388406,9.7877,0.1468,25.7952,14.1414,10.2813
2018-10-15,7047.03,23544101826838.004,17244213314197,9.7989,0.1471,25.8475,14.1416,10.2813
2018-10-12,7145.16,23885024872700.19,17490751427721,9.9408,0.1572,25.8475,14.1418,10.282
2018-10-11,7037.73,23483526813088.2,17213834671712,9.7737,0.1459,25.8475,14.1433,10.2835
2018-10-10,7375.85,24546675313141.6,17992125677452,10.2162,0.1879,25.8475,14.1448,10.285
2018-10-09,7373.7,24482507998987.504,17956207376490,10.1895,0.1852,25.8475,14.1453,10.2883
2018-10-08,7377.62,24454401757681.8,17915921527028,10.1778,0.184,25.869,14.1458,10.2883
2018-09-28,7699.02,25476931893876.902,18663955116007,10.6034,0.2427,25.869,14.1488,10.2885
2018-09-27,7614.63,25184544236815.3,18463920786916,10.4817,0.2261,25.869,14.1518,10.2885
2018-09-26,7635.9,25228137049856.402,18482527122830,10.4998,0.2269,25.869,14.1527,10.2885
2018-09-25,7550.77,24962103752384.4,18276469810983,10.3891,0.2128,25.869,14.1536,10.2885
2018-09-21,7614.87,25173478699716.895,18421179459520,10.4771,0.2255,25.8702,14.1607,10.2883
2018-09-20,7379.87,24382304204459.305,17871618259969,10.1478,0.1789,25.8702,14.1677,10.2883
2018-09-19,7383.63,24354784925596.9,17863781691358,10.1363,0.1779,25.8702,14.1687,10.2885
2018-09-18,7299.33,24070274714101.9,17645567517315,10.0179,0.1646,25.8702,14.1697,10.2893
2018-09-17,7138.99,23632585581346.71,17314436699720,9.8358,0.1499,25.8702,14.1698,10.2894
2018-09-14,7219.54,23857122796110.39,17483945409484,9.9292,0.1568,25.8783,14.1698,10.2894
2018-09-13,7206.41,23823893457846,17447951298277,9.9154,0.155,25.8783,14.1709,10.2896
2018-09-12,7122.17,23492035210030.1,17212592394535,9.7773,0.1464,25.8783,14.172,10.2906
2018-09-11,7161.11,23608187239508.395,17302907155025,9.8256,0.1485,25.8783,14.1736,10.2907
2018-09-10,7186.38,23676630559661.8,17349561576764,9.8541,0.1506,25.8783,14.1752,10.3044
2018-09-07,7276.07,23904471756470.695,17513774493259,9.9489,0.1577,25.8838,14.18,10.3044
2018-09-06,7226.42,23797485081537.3,17418393450766,9.9044,0.1532,25.8838,14.1849,10.306
2018-09-05,7290.94,23929627065145.4,17532708118547,9.9594,0.1581,25.8838,14.185,10.3083
2018-09-04,7443.58,24415485305022.402,17873815590259,10.1616,0.1795,25.8838,14.1852,10.3085
2018-09-03,7350.29,24143959327529.707,17683152265788,10.0486,0.1653,25.8838,14.1913,10.3098
2018-08-31,7371.18,24185338734084.082,17727486243242,10.0658,0.1666,25.8946,14.1973,10.3098
2018-08-30,7393.93,24189573928238.094,17745119557814,10.1311,0.1748,25.8946,14.1994,10.3101
2018-08-29,7465.74,24441545107413.3,17930428038275,10.246,0.1898,25.8946,14.2015,10.3141
2018-08-28,7493.1,24492921485465.793,17974565749305,10.3416,0.2036,25.8946,14.2021,10.3175
2018-08-27,7511.41,24536883876439.008,18019021964499,10.3912,0.2095,25.8946,14.2027,10.3175
2018-08-24,7357.13,24102414582239.203,17683236423365,10.2894,0.1974,25.8964,14.2029,10.3141
2018-08-23,7331.67,23964038245976.406,17598828511209,10.2277,0.1864,25.8964,14.2032,10.3175
2018-08-22,7301.85,23896054212487.8,17548855399671,10.2222,0.1857,25.8964,14.2032,10.3186
2018-08-21,7326.17,24011117361624.2,17643146394844,10.2788,0.1944,25.8964,14.2033,10.3218
2018-08-20,7203.7,23705733180917.71,17405809704571,10.1534,0.1779,25.8964,14.2037,10.3227
2018-08-17,7116.38,23361081096767.703,17165708059051,10.0066,0.1622,25.9021,14.2041,10.3227
2018-08-16,7215.38,23612077753489.9,17350709378192,10.1166,0.1734,25.9021,14.207,10.3228
2018-08-15,7242.55,23699494579320.906,17435817317555,10.2111,0.1834,25.9021,14.2098,10.3231
2018-08-14,7415.97,24194466325048.203,17802675239485,10.4256,0.2136,25.9021,14.2123,10.3234
2018-08-13,7448.37,24233377477560.5,17833995989640,10.461,0.2182,25.9021,14.2148,10.3234
2018-08-10,7495.29,24446227550313.2,17965945343983,10.5536,0.2293,25.9076,14.2156,10.3231
2018-08-09,7492.24,24514943359786.1,18003340780632,10.5876,0.2342,25.9076,14.2164,10.3231
2018-08-08,7328.74,24113290897610.01,17703406999442,10.4145,0.2117,25.9076,14.2169,10.3231
2018-08-07,7429.04,24404696207059.9,17904238025078,10.5403,0.2266,25.9076,14.2175,10.3231
2018-08-06,7227.16,23763974776909.8,17406395433802,10.2636,0.1914,25.9076,14.2187,10.3231
2018-08-03,7298.42,23902481075480.402,17527863860733,10.3234,0.2004,25.9308,14.2199,10.3231
2018-08-02,7391.03,24068060472512.395,17680161554100,10.3949,0.2084,25.9308,14.2207,10.3231
2018-08-01,7541.07,24522483044542.305,18016811018174,10.601,0.2345,25.9308,14.2215,10.3231
2018-07-31,7693.16,25013864979954.812,18371384472161,10.8134,0.2538,25.9308,14.2225,10.3231
2018-07-30,7684.2,24909022547507.9,18299415955354,10.7715,0.2523,25.9308,14.2235,10.3231
2018-07-27,7666.44,24799272015736.996,18236354434887,10.724,0.248,25.948,14.2242,10.3228
2018-07-26,7695.28,24880680470783.71,18285742183870,10.7592,0.2514,25.948,14.2249,10.3228
2018-07-25,7779.39,25094866854416.316,18457620654040,10.852,0.2545,25.948,14.2272,10.3228
2018-07-24,7780.13,25103020157200.5,18457149187620,10.8555,0.2546,25.948,14.2295,10.3228
2018-07-23,7662.94,24775243262997.805,18166472030120,10.7137,0.2478,25.948,14.2306,10.3228
2018-07-20,7574.7,24420705238473.793,17923210170325,10.5604,0.2301,25.9662,14.2318,10.3227
2018-07-19,7397.42,23720049471580.605,17466777977732,10.2574,0.1912,25.9662,14.2341,10.3227
2018-07-18,7407.36,23791387621637.297,17512447598955,10.2883,0.1956,25.9662,14.2365,10.3228
2018-07-17,7431.77,23851039152228.707,17561262028095,10.3141,0.1985,25.9662,14.2371,10.3231
2018-07-16,7483.3,24138638484820.492,17715598960209,10.4385,0.2158,25.9662,14.2376,10.3234
2018-07-13,7547.29,24420229888088.2,17888860672057,10.5601,0.2289,25.9691,14.2397,10.3231
2018-07-12,7530.88,24564533011793.715,17984960490860,10.6225,0.2361,25.9691,14.2417,10.3231
2018-07-11,7388.95,24082469497652.6,17659062813337,10.4141,0.211,25.9691,14.2437,10.3231
2018-07-10,7514.82,24467504349176.703,17947426419119,10.5806,0.2319,25.9691,14.2458,10.3231
2018-07-09,7505.02,24424736355344.906,17902428756842,10.5621,0.2294,25.9691,14.2484,10.3231
2018-07-06,7315.6,23758175972903.8,17447535668110,10.2738,0.1937,25.976,14.2509,10.3228
2018-07-05,7263.5,23621790511763.508,17349513179581,10.2149,0.1848,25.976,14.2513,10.3231
2018-07-04,7279.32,23576482340040.3,17324391871083,10.1953,0.183,25.976,14.2516,10.3234
2018-07-03,7346.72,23711623313129.61,17424110973061,10.2537,0.1905,25.976,14.2523,10.3272
2018-07-02,7336.94,23653021276857.703,17418822071707,10.2284,0.1867,25.976,14.2529,10.3284
2018-06-29,7571.95,24370686129637.09,17915279936881,10.5387,0.2246,25.9831,14.2542,10.3284
2018-06-28,7408.48,23911262089088,17569660287615,10.34,0.2007,25.9831,14.2554,10.3284
2018-06-27,7482.07,24126046741466.4,17710781488481,10.4329,0.2134,25.9831,14.258,10.3284
2018-06-26,7617.52,24437488993962.105,17928781464903,10.5676,0.2286,25.9831,14.2606,10.3284
2018-06-25,7691.68,24721245703647.395,18077957333875,10.6903,0.2421,25.9831,14.2607,10.3284
2018-06-22,7811.23,25111132691363.312,18342810842061,10.8589,0.2506,25.9869,14.2609,10.3272
2018-06-21,7786.45,25091524929448.508,18325338173033,10.8504,0.2505,25.9869,14.2632,10.3272
2018-06-20,7855.63,25332739557550.6,18484735212328,10.9547,0.2526,25.9869,14.2655,10.3272
2018-06-19,7847.56,25429754600792.402,18525806868624,10.9967,0.2557,25.9869,14.2656,10.3272
2018-06-15,8089.77,25989491986030.496,18911129956949,11.2387,0.2764,25.9869,14.2656,10.3272
2018-06-14,8117.11,25977706312856.8,18922006229892,11.2336,0.2755,25.9879,14.2663,10.3234
2018-06-13,8124.97,25962328451720.707,18926790179418,11.227,0.2748,25.9879,14.267,10.3234
2018-06-12,8186.03,26120998247141.508,19039541076378,11.2956,0.2828,25.9879,14.271,10.3234
2018-06-11,8103.98,25898539413347.293,18798763663966,11.1994,0.2731,25.9879,14.275,10.3234
2018-06-08,8103.96,25346479524670.1,18786491471406,11.0285,0.2585,25.9879,14.2802,10.3234
2018-06-07,8225.75,25733262978086.6,19062171029443,11.1968,0.2727,25.9974,14.2854,10.3231
2018-06-06,8232.16,25708248785320.508,19048595109995,11.1859,0.2705,25.9974,14.2858,10.3231
2018-06-05,8244.53,25765500881507.008,19087851886599,11.2108,0.2734,25.9974,14.2862,10.3231
2018-06-04,8183.37,25684977089889.895,19022383038867,11.1758,0.2693,25.9974,14.2872,10.3231
2018-06-01,8092.93,25432220124881.6,18820844685011,11.0827,0.2619,25.9974,14.2883,10.3231
2018-05-31,8148.46,25555196636274.902,18908437195238,11.1363,0.2648,26.0167,14.2886,10.3228
2018-05-30,7992.61,25147507213893.7,18590310950465,10.9586,0.2535,26.0167,14.2889,10.3228
2018-05-29,8169.58,25741753554764.8,19016233283973,11.2176,0.2727,26.0167,14.2894,10.3228
2018-05-28,8213.88,25853215158887.49,19093042425614,11.2661,0.2777,26.0167,14.2899,10.3228
2018-05-25,8192.91,25849418510789.695,19055707404285,11.2645,0.2775,26.0167,14.291,10.3228
2018-05-24,8197.89,25910350721671.9,19110311007090,11.291,0.2799,26.0224,14.292,10.3227
2018-05-23,8251.03,26079262701794.51,19229650030999,11.3646,0.2859,26.0224,14.2922,10.3227
2018-05-22,8368.48,26522920964571.5,19562555464421,11.558,0.3026,26.0224,14.2924,10.3227
2018-05-21,8402.91,26673757890306.695,19642857222684,11.6237,0.3076,26.0224,14.2933,10.3227
2018-05-18,8367.67,26629925421754.797,19578781859022,11.6046,0.3059,26.0224,14.2941,10.3227
2018-05-17,8266.04,26180512022499.1,19241703415317,11.4088,0.2914,26.0246,14.2958,10.3218
2018-05-16,8325.91,26312791740289.89,19338673598754,11.4664,0.2967,26.0246,14.2975,10.3218
2018-05-15,8402.58,26609074188998.297,19546349498042,11.5955,0.3048,26.0246,14.2984,10.3218
2018-05-14,8376.47,26557515595404.51,19506760598951,11.5731,0.3038,26.0246,14.2992,10.3218
2018-05-11,8303.72,26394522046136.613,19376515664438,11.502,0.2987,26.0246,14.3002,10.3218
2018-05-10,8335.84,26393136050177.703,19404768626869,11.5014,0.2985,26.0378,14.3012,10.3186
2018-05-09,8290.03,26276039893705.406,19301776380972,11.4504,0.296,26.0378,14.3037,10.3186
2018-05-08,8303.84,26278620261157.406,19308928717406,11.4515,0.2961,26.0378,14.3063,10.3186
2018-05-07,8208.21,26011235571239.203,19128930211897,11.335,0.284,26.0378,14.309,10.3186
2018-05-04,8096.47,25677836495793.504,18866501218790,11.1897,0.2716,26.0378,14.3118,10.3186
2018-05-03,8136.9,25819717419011.605,18954734731463,11.2515,0.2763,26.0412,14.3124,10.3175
2018-05-02,8084.06,25687087724295.098,18845474370145,11.1937,0.2722,26.0412,14.3131,10.3175
2018-04-27,8075.31,25686040184212.8,18843897184680,11.3361,0.2835,26.0412,14.314,10.3175
