﻿时间,收盘点位,市值,流通市值,PB(加权平均值),PB分位点(加权平均值),PB危险值(加权平均值),PB中位值(加权平均值),PB机会值(加权平均值)
2018-03-30,8304.42,26251378807402.594,19185121355701,1.4075,0.3258,2.3516,1.5874,1.3127
2018-03-23,8400.03,26709002250104.11,19523263006804,1.4515,0.348,2.353,1.5893,1.3127
2018-03-16,8660.53,27346713443546.7,19973545636802,1.4872,0.3895,2.3607,1.5943,1.3127
2018-03-09,8757.13,27719892107505.004,20175609468253,1.5096,0.4195,2.3644,1.5991,1.3127
2018-03-02,8597.54,27416439927849.906,19968716994547,1.4931,0.3961,2.3712,1.6047,1.3127
2018-02-23,8789.26,28245979162890.113,20502491415573,1.5402,0.4449,2.3771,1.6082,1.3127
2018-02-14,8549.61,27400713055062.305,19873932731961,1.4941,0.3952,2.3931,1.6125,1.3131
2018-02-09,8347.69,26951071969944.797,19537857127523,1.4699,0.3664,2.3953,1.6161,1.3127
2018-02-02,9304.59,30191970953452.91,21839169108514,1.6467,0.5127,2.3978,1.6181,1.3127
2018-01-26,9451.74,30389083554515.797,21955888125774,1.6574,0.5181,2.4064,1.6189,1.3127
2018-01-19,9252.56,29557273842532.61,21386046269881,1.6122,0.4984,2.4319,1.6204,1.3127
2018-01-12,9054.9,28341389548146.3,20688065735307,1.5459,0.4486,2.443,1.627,1.3127
2018-01-05,8872.13,27776158531483.004,20251815018958,1.5151,0.4207,2.4584,1.6307,1.3127
2017-12-29,8647.03,27137940369331.004,19720503011429,1.4802,0.3822,2.4651,1.6342,1.3127
2017-12-22,8695.62,26952443155649,19668111366433,1.4737,0.3724,2.478,1.6376,1.3127
2017-12-15,8558.85,26479046175232.797,19354828281651,1.4478,0.3444,2.4848,1.6415,1.3127
2017-12-08,8661.09,26415368104785.707,19328709379668,1.4539,0.349,2.5035,1.6488,1.3127
2017-12-01,8641.77,26402459070165.094,19323708984950,1.4534,0.3481,2.5208,1.6521,1.3127
2017-11-24,8844.7,27024382159617.508,19750018507157,1.488,0.3781,2.533,1.6567,1.3127
2017-11-17,8882.91,26961800095621.6,19741355548509,1.4845,0.3748,2.5506,1.662,1.3127
2017-11-10,8782.39,26700188116833.4,19512610102372,1.4701,0.3613,2.5644,1.6739,1.3127
2017-11-03,8585.78,26491252499541.203,19315913013687,1.4591,0.3527,2.5745,1.6789,1.3127
2017-10-27,8646.36,26515152217058.41,19360343921954,1.5243,0.409,2.5826,1.6846,1.3127
2017-10-20,8465.88,26209055702287.31,19097407473642,1.5231,0.4065,2.6034,1.6903,1.3127
2017-10-13,8414.46,25948158723870.41,18907330887605,1.5088,0.3958,2.6113,1.6959,1.3127
2017-09-29,8297.7,25707193814542.703,18719813851247,1.4949,0.3794,2.6236,1.7005,1.3127
2017-09-22,8306.63,25738846278653.4,18726441686650,1.4972,0.3806,2.6467,1.7043,1.3127
2017-09-15,8299.18,25600149677088.7,18645228490915,1.488,0.3724,2.6666,1.7074,1.3127
2017-09-08,8330.95,25851737815224.51,18796406824116,1.5015,0.3822,2.6766,1.711,1.3127
2017-09-01,8373.46,25841490234167.594,18803046137615,1.5014,0.3818,2.6866,1.7178,1.3127
2017-08-25,8307.35,25979774978397.19,18902693240686,1.5196,0.3921,2.7016,1.7199,1.3127
2017-08-18,8111.77,25149761501804.797,18334197389724,1.4753,0.3629,2.7113,1.7266,1.3127
2017-08-11,7977.68,24816147071198.695,18104287301412,1.4553,0.3498,2.729,1.7332,1.3127
2017-08-04,8128.7,25314627078843.805,18407091179684,1.4852,0.3658,2.7545,1.7379,1.3127
2017-07-28,8126.12,25243165599663.703,18330734454990,1.48,0.3637,2.7871,1.7449,1.3127
2017-07-21,8122.89,25050641736888.7,18259761595373,1.4691,0.3568,2.836,1.7468,1.3127
2017-07-14,8055.13,24744285091603.613,18017394636657,1.4479,0.3444,2.8451,1.7498,1.3127
2017-07-07,7904.43,24314461424520.508,17703942780483,1.404,0.3222,2.8591,1.7537,1.3127
2017-06-30,7900.35,24264006006600.305,17635547020096,1.3975,0.3152,2.8711,1.7576,1.3127
2017-06-23,7814.14,24124157654516.1,17496004110121,1.3829,0.3042,2.889,1.7637,1.3127
2017-06-16,7619.86,23589759374224.305,17115193804360,1.3511,0.2581,2.8929,1.7659,1.3127
2017-06-09,7776.83,23569868071180.906,17513250773166,1.3672,0.282,2.8978,1.768,1.3127
2017-06-02,7635.94,23416248676865.3,17348418691230,1.358,0.2684,2.9018,1.7706,1.3127
2017-05-26,7615.43,23305744648884.51,17253640324115,1.3516,0.2575,2.9087,1.7716,1.3127
2017-05-19,7383.41,22496163036314.992,16686813202727,1.3042,0.1819,2.9143,1.7751,1.3131
2017-05-12,7392.1,22667771377500.11,16780030370017,1.3141,0.1992,2.9215,1.7829,1.3143
2017-05-05,7344.26,22336679666550.207,16571142664513,1.2944,0.1606,2.9227,1.7845,1.3151
2017-04-28,7438.38,22599670742440.1,16779350826486,1.3304,0.2246,2.9252,1.7868,1.3155
2017-04-21,7497.46,22626992756964.508,16826644420644,1.3524,0.2505,2.9332,1.7902,1.3155
2017-04-14,7549.16,22799364984012.5,16979130017746,1.365,0.2649,2.9494,1.7957,1.3155
2017-04-07,7614.02,23000370776660.4,17120641744268,1.3778,0.2777,2.9695,1.8033,1.3155
2017-03-31,7491.94,22612018227577.496,16838717117717,1.3602,0.2589,2.9935,1.807,1.3155
2017-03-24,7543.15,22629294346194.402,16866756046918,1.3755,0.2721,3.0036,1.8095,1.3155
2017-03-17,7484.74,22453364795402.3,16691357175163,1.366,0.2635,3.0127,1.8115,1.3155
2017-03-10,7452.98,22353796975860.895,16619362145249,1.3603,0.2585,3.0245,1.8151,1.3155
2017-03-03,7479.95,22446879173244.2,16694481676840,1.3669,0.263,3.0426,1.8181,1.3155
2017-02-24,7596.23,22777517736775.6,16936829535666,1.3895,0.275,3.0574,1.8208,1.3155
2017-02-17,7490.17,22503294414290.703,16730114988677,1.373,0.2648,3.0638,1.8215,1.3155
2017-02-10,7499.49,22468911259640.902,16746243849526,1.3694,0.2636,3.0734,1.8279,1.3155
2017-02-03,7404.01,22193427322083.31,16545909097379,1.353,0.25,3.0866,1.8353,1.3155
2017-01-26,7459.74,22381661146437.6,16679292012770,1.3644,0.2594,3.1082,1.837,1.3155
2017-01-20,7390.09,22101137968524.195,16473326221339,1.3474,0.2429,3.1142,1.8414,1.3155
2017-01-13,7277.22,21787063394439.4,16247200406221,1.3304,0.224,3.1205,1.846,1.3155
2017-01-06,7307,21784810749593.39,16272060849481,1.3306,0.2236,3.1253,1.8569,1.3155
2016-12-30,7224.6,21396228397296.4,15948065218091,1.308,0.1839,3.1304,1.8664,1.3155
2016-12-23,7218.32,21402849310745.305,15977264772895,1.3088,0.1851,3.1447,1.8713,1.3166
2016-12-16,7278.27,21428749906497.996,15924591025511,1.3105,0.188,3.1447,1.8838,1.3175
2016-12-09,7582.69,22448163301328.1,16798852677260,1.3496,0.2336,3.1447,1.9015,1.3181
2016-12-02,7630.94,22491045521117.098,16862568913000,1.3527,0.2349,3.1447,1.9142,1.3181
2016-11-25,7599.57,22328617008815.004,16720277169767,1.3429,0.2271,3.1447,1.9254,1.3181
2016-11-18,7355.87,21577808165725.8,16165173314423,1.2978,0.1641,3.1447,1.942,1.3184
2016-11-11,7360.35,21600693652303,16173449289023,1.2991,0.1662,3.1447,1.9498,1.3194
2016-11-04,7225.43,21199085778632.703,15872735470276,1.2752,0.1353,3.1447,1.9551,1.321
2016-10-28,7179.73,21155000104925.793,15831405066647,1.3189,0.1942,3.1447,1.965,1.3222
2016-10-21,7146.94,21085297197631.3,15780275897203,1.3339,0.2143,3.1447,1.9765,1.3224
2016-10-14,7071.02,20825265468609.99,15586382605710,1.318,0.1925,3.1447,1.9797,1.3225
2016-09-30,6958.5,20522553830614,15339359839170,1.2995,0.1625,3.1447,1.9821,1.3261
2016-09-23,7025.3,20700864421779.305,15471822217259,1.3103,0.1789,3.1447,1.9883,1.3283
2016-09-14,6958.6,20480136696477.2,15322675143734,1.2959,0.1582,3.1422,1.994,1.3299
2016-09-09,7122.82,20987580328311.707,15692470386540,1.328,0.1961,3.1422,1.9964,1.3314
2016-09-02,7130.09,21030370626019.6,15721870027753,1.3317,0.2002,3.1422,2.0078,1.3317
2016-08-26,7105.38,20938194584744.305,15648487670888,1.3325,0.1993,3.1422,2.0119,1.333
2016-08-19,7220.1,21180356922502.504,15813389079137,1.3581,0.2125,3.1422,2.0226,1.3334
2016-08-12,7094.92,20907666897817.4,15598005843050,1.3432,0.2035,3.1422,2.0269,1.3334
2016-08-05,6896.31,20254920243206.906,15156652375262,1.302,0.1632,3.1422,2.041,1.3416
2016-07-29,6913.5,20296271972718.51,15186778732436,1.3037,0.1644,3.1422,2.0485,1.3452
2016-07-22,6924.89,20312378985747.9,15192691400671,1.3037,0.1644,3.1422,2.0594,1.3474
2016-07-15,7037.12,20626617393822.105,15415361541767,1.3224,0.1841,3.1422,2.0626,1.3531
2016-07-08,6860.82,20082112080153.3,15028818691415,1.2825,0.1443,3.1422,2.067,1.3552
2016-07-01,6748,19910657056785.4,14900772430604,1.2563,0.1225,3.1422,2.0746,1.3592
2016-06-24,6583.74,19535479417460.402,14488957170321,1.2268,0.0818,3.1422,2.0779,1.3621
2016-06-17,6673.29,19732748937271.297,14656181864290,1.2335,0.0896,3.1422,2.0828,1.373
2016-06-08,6785.64,19882391465509.996,14952333657510,1.2404,0.1002,3.1422,2.0828,1.3776
2016-06-03,6837.72,19977245505712.51,15035440612964,1.244,0.106,3.1422,2.0876,1.3788
2016-05-27,6583.89,19306586341064.297,14525188330749,1.2023,0.0575,3.1422,2.0924,1.384
2016-05-20,6623.06,19341288730484.402,14543823812043,1.2043,0.0583,3.1422,2.1019,1.3863
2016-05-13,6617.6,19315465533579.49,14491336128246,1.2021,0.0554,3.1422,2.1086,1.3925
2016-05-06,6738.27,19653384510175.598,14758719024925,1.2232,0.0706,3.1422,2.1124,1.3967
2016-04-29,6799.63,19842937528862.2,14907666148710,1.2461,0.0987,3.1447,2.1136,1.3985
2016-04-22,6860.27,20028415804130.105,15010823258908,1.2819,0.1242,3.1447,2.1136,1.4004
2016-04-15,7039.33,20565256446610.297,15410573141536,1.3198,0.1559,3.1447,2.1136,1.405
2016-04-08,6844.67,19990008917406.7,15026163259993,1.2895,0.1288,3.1447,2.1136,1.4072
2016-04-01,6952.41,20312383062868.69,15259777617793,1.312,0.1484,3.1447,2.1136,1.4117
2016-03-25,6885.92,20086698380956.1,15079474505926,1.3225,0.1542,3.1447,2.1136,1.4136
2016-03-18,6846.88,20108593593844.6,15051225178772,1.3289,0.1571,3.1447,2.1136,1.4171
2016-03-11,6547.41,19398582814339.703,14525976362281,1.2842,0.125,3.1447,2.1136,1.4236
2016-03-04,6732.39,19844932018528.8,14876764987381,1.3146,0.1456,3.1447,2.1136,1.43
2016-02-26,6309.57,18576871283138.703,13909539215994,1.2313,0.0773,3.1447,2.1136,1.437
2016-02-19,6504.48,19012208523119.598,14233798227278,1.26,0.1057,3.1447,2.1136,1.4396
2016-02-05,6334.76,18598968867252.9,13901244910813,1.2326,0.0784,3.1422,2.1107,1.4454
2016-01-29,6308.48,18713069855058.105,13953814577876,1.2402,0.088,3.1447,2.1136,1.4479
2016-01-22,6679.46,19732181207323.1,14699370264685,1.3082,0.1309,3.1447,2.1136,1.4507
2016-01-15,6693.44,19718749033059.81,14704256878808,1.3096,0.1321,3.1447,2.1136,1.4549
2016-01-08,7252.16,21337773970056.996,15891599747341,1.4179,0.1819,3.1447,2.1136,1.4581
2015-12-31,7995.77,23089603790323.293,17167970567607,1.5361,0.2376,3.1447,2.1146,1.4609
2015-12-25,8227.05,23710204294844,17631879031554,1.5774,0.2742,3.1447,2.1141,1.4609
2015-12-18,8051.12,23393243052900.1,17375896473211,1.5571,0.2569,3.1447,2.1141,1.4609
2015-12-11,7743.89,22150038300126.793,16650759538470,1.4909,0.2108,3.1447,2.1141,1.4609
2015-12-04,7927.21,22764325071192.496,17107393723860,1.533,0.2326,3.1447,2.1141,1.4609
2015-11-27,7716.34,22058534193713.6,16592585820790,1.4864,0.2087,3.1447,2.1141,1.4609
2015-11-20,8174.14,23256300415989.605,17532405118432,1.5681,0.2585,3.1447,2.1141,1.4609
2015-11-13,8113.32,23098556457951.6,17396755881793,1.558,0.2515,3.1447,2.1141,1.4609
2015-11-06,8233.51,23396056702698.8,17641309566823,1.5781,0.2627,3.1447,2.1141,1.4609
2015-10-30,7685.71,22043576482330.902,16629133241499,1.5073,0.2166,3.1447,2.1141,1.4611
2015-10-23,7776.89,22378222636645.3,16861644775083,1.5835,0.2618,3.1447,2.1141,1.4611
2015-10-16,7715.51,22192550274188.203,16753150392701,1.5728,0.2565,3.1447,2.1141,1.4611
2015-10-09,7314.6,21180953956965.4,15896000872645,1.5007,0.2137,3.1447,2.1141,1.4611
2015-09-30,7030.86,20417086347711.3,15314825497550,1.4466,0.1923,3.1447,2.1146,1.4611
2015-09-25,7125.87,20818087831260.3,15607727386155,1.475,0.2038,3.1447,2.1141,1.4667
2015-09-18,7186.65,20993502949029.5,15729751592378,1.4861,0.2046,3.1447,2.1141,1.4667
2015-09-11,7310.29,21324941078833.504,15992132190495,1.5082,0.212,3.1447,2.1141,1.4667
2015-09-02,7345.99,21919239258946.004,16291955411243,1.5506,0.2333,3.1447,2.1136,1.4667
2015-08-28,7256.64,21043393746614.6,15795263839346,1.4969,0.2065,3.1447,2.1136,1.4667
2015-08-21,7770.59,22564919998032.293,16918988531924,1.623,0.2616,3.1447,2.1136,1.4705
2015-08-14,8819.81,25342755535368.305,19002996810751,1.8306,0.3821,3.1447,2.1136,1.4705
2015-08-07,8456.56,24493246716377.9,18291098373008,1.7712,0.3468,3.1447,2.1136,1.4705
2015-07-31,8282.52,24240580448054.797,18085755889480,1.753,0.3336,3.1447,2.1136,1.4705
2015-07-24,9122.47,26971950427687.3,20161767625726,1.9507,0.4364,3.1447,2.1136,1.4705
2015-07-17,9090.03,26988603448256.19,20125778169664,1.9496,0.4364,3.1447,2.1136,1.4705
2015-07-10,9115.34,27504221379896.703,20434215756996,1.9867,0.455,3.1447,2.1136,1.4705
2015-07-03,8442.69,24787271669856.793,18476344722227,1.767,0.3418,3.1447,2.1136,1.4705
2015-06-26,9399.8,26533942469225.004,19849065522433,1.8714,0.3986,3.1447,2.1136,1.4705
2015-06-19,10051.94,27821175116455.996,20924102291290,1.9623,0.4461,3.1447,2.1136,1.4705
2015-06-12,11594.23,30522846227827.7,23216751524613,2.2068,0.5461,3.1447,2.109,1.4705
2015-06-05,11385.42,29557585243415.6,22448621978602,2.1435,0.5132,3.1447,2.1033,1.4705
2015-05-29,10535.54,27193715370458.895,20695114591088,1.9678,0.4535,3.1447,2.102,1.4705
2015-05-22,10878.02,28128692841248.305,21507361216501,2.038,0.4807,3.1447,2.0953,1.4705
2015-05-15,10210.98,26951029364178.2,20609988456409,1.949,0.4486,3.1447,2.0953,1.4705
2015-05-08,10153.94,26979083691587.9,20596194716250,1.95,0.4515,3.1447,2.0953,1.4705
2015-04-30,10608.55,28504497878260.203,21761579964414,2.0601,0.487,3.1457,2.1023,1.4703
2015-04-24,10469.98,28104412309323.184,21455559609742,2.1262,0.5107,3.1447,2.0939,1.4705
2015-04-17,10321.26,28108205111857.906,21290265713783,2.1395,0.514,3.1447,2.0885,1.4705
2015-04-10,9620.95,25952217187039.6,19649881340755,1.9764,0.4642,3.1447,2.0857,1.4705
2015-04-03,9193.97,24730509015402.496,18769232018730,1.8848,0.4216,3.1447,2.085,1.4705
2015-03-27,8789.115,23883970191726.004,18130225571233,1.8377,0.3993,3.1447,2.085,1.4705
2015-03-20,8661.59,23658676450135.996,17882133371079,1.8557,0.4059,3.1447,2.085,1.4705
2015-03-13,8039.6,22212406875730.1,16730411675642,1.748,0.3355,3.1447,2.0884,1.4705
2015-03-06,7700.17,21219334890069.4,15892308667983,1.676,0.2939,3.1447,2.0962,1.4705
2015-02-27,7947.05,22118108558009.8,16537319679494,1.7472,0.3318,3.1447,2.1043,1.4705
2015-02-17,7832.57,21724794984595.6,16239616834464,1.7168,0.3128,3.1422,2.1107,1.4721
2015-02-13,7738.8,21553630369146.1,16099643441829,1.7035,0.3063,3.1447,2.1124,1.4705
2015-02-06,7405.36,20665651934368.203,15425933456186,1.6346,0.2724,3.1457,2.1152,1.4703
2015-01-30,7667.46,21714116226971.098,16177109312195,1.7176,0.309,3.1457,2.1186,1.4703
2015-01-23,8050.02,23136036084349.098,17192834174237,1.83,0.3828,3.1457,2.1186,1.4703
2015-01-16,8235.1,23605448293210.2,17477408825385,1.8676,0.3939,3.1457,2.1186,1.4703
2015-01-09,8010.61,22697598249623.8,16821696034626,1.7957,0.3556,3.1457,2.1186,1.4703
2014-12-31,8044.5,22432456579341.49,16507246873060,1.7744,0.3403,3.1457,2.1186,1.4703
2014-12-26,7799.93,21385912649673.098,15675588447172,1.6926,0.2982,3.1447,2.1187,1.4705
2014-12-19,7608.32,20663989298808.8,15208589721176,1.6362,0.2714,3.1447,2.1207,1.4705
2014-12-12,7071.16,18851255363215.2,13928184760512,1.5013,0.2063,3.1447,2.1237,1.4705
2014-12-05,6980.45,19292350588381.19,14236012046668,1.5404,0.2187,3.1447,2.1288,1.4705
2014-11-28,6222.95,16945890691682.004,12549407066496,1.3537,0.1499,3.1447,2.1388,1.4729
2014-11-21,5674.55,15391843040065.895,11445736472974,1.2297,0.0733,3.1447,2.1458,1.4964
2014-11-14,5675.97,15528231572749.809,11525450127061,1.241,0.0857,3.1447,2.1469,1.5026
2014-11-07,5449.56,14869473708648.9,11044391914817,1.1884,0.0474,3.1447,2.1505,1.5098
2014-10-31,5478.62,14990214822585.8,11156143684592,1.1983,0.0507,3.1447,2.1546,1.5161
2014-10-24,5218.18,14306207386413.299,10647716158280,1.1997,0.0502,3.1447,2.1564,1.5231
2014-10-17,5314.73,14497167829775.9,10807314187468,1.2327,0.0692,3.1447,2.1589,1.5283
2014-10-10,5366.1,14622582580099.1,10901279962694,1.2435,0.0791,3.1447,2.1604,1.5339
2014-09-30,5341.61,14605398697765.1,10885311938808,1.2421,0.0783,3.1457,2.1616,1.5351
2014-09-26,5310.76,14563425718374.5,10796858379412,1.2386,0.0725,3.1447,2.1628,1.5387
2014-09-19,5298.42,14584647045907.4,10811646544407,1.2395,0.0725,3.1447,2.165,1.5429
2014-09-12,5320.95,14662527582937.398,10856835541338,1.2429,0.0737,3.1447,2.1668,1.5449
2014-09-05,5353.27,14777018317707.6,10928406337731,1.2524,0.0774,3.1447,2.1681,1.5469
2014-08-29,5107.1,14148646768888.1,10435745088441,1.202,0.051,3.1447,2.172,1.5485
2014-08-22,5153.31,14249492247727.201,10509269408515,1.2361,0.0642,3.1447,2.1748,1.5508
2014-08-15,5165.55,14287344018851.797,10539194788159,1.246,0.0688,3.1447,2.1796,1.5541
2014-08-08,5101.2,14148359691920.896,10412283365667,1.238,0.0642,3.1447,2.1832,1.5576
2014-08-01,5107.09,14193277242190.299,10447696749904,1.2439,0.0667,3.1447,2.1884,1.5608
2014-07-25,4954.05,13777620744202.396,10155180736769,1.2056,0.0515,3.1447,2.1906,1.566
2014-07-18,4731.26,13257130486616.3,9768937902468,1.1597,0.0284,3.1447,2.1929,1.5697
2014-07-11,4702.07,13197863039699.799,9724507310778,1.1487,0.0214,3.1447,2.1947,1.5757
2014-07-04,4761.84,13381745131434.398,9803879862168,1.1522,0.0218,3.1447,2.1967,1.5815
2014-06-27,4695.38,13260443257153.395,9740642676618,1.1367,0.0152,3.1447,2.198,1.5858
2014-06-20,4687.5,13325576808821.102,9769408177196,1.1329,0.0136,3.1447,2.2008,1.5918
2014-06-13,4760.76,13521674372394.7,9963601216200,1.1314,0.0128,3.1447,2.2039,1.5988
2014-06-06,4671.01,13231899660256.299,9759252887175,1.1071,0.0074,3.1447,2.2056,1.6054
2014-05-30,4711.72,13279292193523.7,9788388467244,1.1068,0.0062,3.1447,2.2074,1.611
2014-05-23,4710.31,13254990733191.098,9783116571367,1.1055,0.0049,3.1447,2.2084,1.6164
2014-05-16,4709.73,13197350676025.502,9753931687411,1.0999,0.0029,3.1447,2.2106,1.6216
2014-05-09,4680.36,13073948008810.701,9657827034817,1.0897,0.0008,3.1447,2.2129,1.6256
2014-04-30,4726.88,13157786107393.402,9721189191607,1.0966,0,3.1457,2.2136,1.6272
2014-04-25,4749.67,13204213725127.5,9754491063601,1.143,0.0004,3.1457,2.2143,1.6283
2014-04-18,4868.36,13455646716992.797,9954849232910,1.1765,0.0111,3.1457,2.2174,1.6307
2014-04-11,4981.52,13758209770385.006,10175353116338,1.2042,0.0218,3.1457,2.2181,1.6331
2014-04-04,4773.13,13255832533605.496,9784667438929,1.1605,0.0049,3.1447,2.2201,1.6373
2014-03-28,4711.14,13158713077395.502,9709540069891,1.1623,0.0037,3.1447,2.2217,1.6393
2014-03-21,4708.87,13095233229822.7,9693081316219,1.1692,0.0045,3.1457,2.2247,1.6432
2014-03-14,4610.23,12807199631315.7,9480330082696,1.1485,0.0012,3.1476,2.2261,1.6486
2014-03-07,4712.91,13105691256498.7,9714187074358,1.1757,0.0025,3.1476,2.2284,1.651
2014-02-28,4732.96,13164430340513.6,9735307282324,1.181,0.0037,3.1476,2.2329,1.6529
2014-02-21,4904.31,13492798169018.496,9966852903509,1.211,0.0103,3.1476,2.2347,1.6569
2014-02-14,4973.21,13512239012482.102,9948926618991,1.2127,0.0099,3.1476,2.2385,1.6598
